source_ip,destination_ip,source_port,destination_port,protocol,packet_count,byte_count,duration,packets_per_second,bytes_per_second,average_packet_size,unique_destination_ips,unique_destination_ports,tcp_syn_count,tcp_rst_count
10.21.149.251,10.21.149.160,57582.0,53.0,UDP,1,87,0.001,1000.0,87000.0,87.0,1,1,0,0
10.21.149.251,10.21.149.160,53771.0,53.0,UDP,1,87,0.001,1000.0,87000.0,87.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,57582.0,UDP,1,147,0.001,1000.0,147000.0,147.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,53771.0,UDP,1,103,0.001,1000.0,103000.0,103.0,1,1,0,0
10.21.149.251,142.251.222.161,61207.0,443.0,UDP,12,7219,0.6093957424163818,19.69163741186882,11846.160873023418,601.5833333333334,1,1,0,0
10.21.149.251,142.251.222.161,52205.0,443.0,TCP,13,3317,0.4152030944824219,31.309978593019302,7988.861461003464,255.15384615384616,1,1,1,0
142.251.222.161,10.21.149.251,443.0,52205.0,TCP,20,14592,0.346729040145874,57.68192935782277,42084.73565946749,729.6,1,1,1,0
142.251.222.161,10.21.149.251,443.0,61207.0,UDP,10,6938,0.542325496673584,18.439110942296008,12793.05517176497,693.8,1,1,0,0
142.251.222.161,10.21.149.251,,,OTHER,6,5730,0.44889259338378906,13.366226327709063,12764.746142962154,955.0,1,0,0,0
10.21.149.251,10.21.149.160,61751.0,53.0,UDP,1,87,0.001,1000.0,87000.0,87.0,1,1,0,0
10.21.149.251,10.21.149.160,53486.0,53.0,UDP,1,87,0.001,1000.0,87000.0,87.0,1,1,0,0
10.21.149.251,3.6.199.65,62985.0,443.0,TCP,4,1826,0.17977380752563477,22.250182354454623,10157.208244808535,456.5,1,1,0,0
10.21.149.160,10.21.149.251,53.0,53486.0,UDP,1,103,0.001,1000.0,103000.0,103.0,1,1,0,0
10.21.149.251,142.251.222.161,59211.0,443.0,UDP,7,6738,0.6272389888763428,11.160020541038174,10742.316915073603,962.5714285714286,1,1,0,0
10.21.149.251,142.251.222.161,64426.0,443.0,TCP,13,3486,0.47412967681884766,27.418659146634592,7352.418906551399,268.15384615384613,1,1,1,0
10.21.149.160,10.21.149.251,53.0,61751.0,UDP,1,147,0.001,1000.0,147000.0,147.0,1,1,0,0
3.6.199.65,10.21.149.251,443.0,62985.0,TCP,4,810,0.003406524658203125,1174.2172452407615,237778.9921612542,202.5,1,1,0,0
142.251.222.161,10.21.149.251,443.0,59211.0,UDP,8,7721,0.5046710968017578,15.851908402716624,15299.073097171882,965.125,1,1,0,0
142.251.222.161,10.21.149.251,443.0,64426.0,TCP,18,12141,0.3910953998565674,46.02457611774883,31043.576591421584,674.5,1,1,1,0
10.21.149.251,10.21.149.160,54069.0,53.0,UDP,1,89,0.001,1000.0,89000.0,89.0,1,1,0,0
10.21.149.251,10.21.149.160,63496.0,53.0,UDP,1,89,0.001,1000.0,89000.0,89.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,63496.0,UDP,1,105,0.001,1000.0,105000.0,105.0,1,1,0,0
172.64.155.209,10.21.149.251,443.0,52601.0,TCP,2,136,0.09614062309265137,20.802860806015232,1414.5945348090358,68.0,1,1,0,0
10.21.149.251,172.64.155.209,52601.0,443.0,TCP,1,86,0.001,1000.0,86000.0,86.0,1,1,0,0
10.21.149.251,172.217.24.98,54800.0,443.0,TCP,17,3749,0.6855320930480957,24.798255504585562,5468.7446992171335,220.52941176470588,1,1,1,0
10.21.149.160,10.21.149.251,53.0,54069.0,UDP,1,114,0.001,1000.0,114000.0,114.0,1,1,0,0
172.217.24.98,10.21.149.251,443.0,54800.0,TCP,32,30289,0.670752763748169,47.70759321390475,45156.72783924878,946.53125,1,1,1,0
142.251.154.119,10.21.149.251,443.0,64751.0,UDP,241,280561,3.905836343765259,61.70253405130487,71831.22263887197,1164.1535269709543,1,1,0,0
142.251.154.119,10.21.149.251,,,OTHER,179,223559,3.701390266418457,48.36020714270807,60398.65669618254,1248.9329608938547,1,0,0,0
10.21.149.251,142.251.154.119,64751.0,443.0,UDP,217,36493,3.8075149059295654,56.992554293630974,9584.466745794816,168.1705069124424,1,1,0,0
10.21.149.251,104.18.32.47,51300.0,443.0,TCP,2,108,0.07779383659362793,25.708977569102426,1388.284788731531,54.0,1,1,0,0
142.251.222.161,10.21.149.251,443.0,59211.0,UDP,4,498,0.5687315464019775,7.033195231222172,875.6328062871604,124.5,1,1,0,0
10.21.149.160,10.21.149.251,53.0,57006.0,UDP,1,148,0.001,1000.0,148000.0,148.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,53918.0,UDP,1,219,0.001,1000.0,219000.0,219.0,1,1,0,0
10.21.149.251,172.217.114.4,57208.0,443.0,UDP,15,8717,1.3558862209320068,11.062875164915626,6429.005520837967,581.1333333333333,1,1,0,0
10.21.149.251,172.217.114.4,55519.0,443.0,TCP,14,4829,0.8812127113342285,15.887197063695153,5479.948187184564,344.92857142857144,1,1,1,0
10.21.149.251,142.251.222.161,59211.0,443.0,UDP,3,225,0.2364182472229004,12.689375863494721,951.7031897621041,75.0,1,1,0,0
104.18.32.47,10.21.149.251,443.0,51300.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
172.217.114.4,10.21.149.251,443.0,55519.0,TCP,17,6833,1.2082982063293457,14.0693745227379,5655.060947874593,401.94117647058823,1,1,1,0
172.217.114.4,10.21.149.251,443.0,57208.0,UDP,12,9876,1.3889684677124023,8.639504984417472,7110.312602175581,823.0,1,1,0,0
10.21.149.251,10.2.0.1,62122.0,65432.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
172.217.114.4,10.21.149.251,,,OTHER,3,2107,1.028437614440918,2.917046165829775,2048.738757134445,702.3333333333334,1,0,0,0
10.21.149.251,142.251.220.98,63134.0,443.0,UDP,14,12261,1.165776252746582,12.009165538426299,10517.45561904606,875.7857142857143,1,1,0,0
10.21.149.251,142.251.220.98,62533.0,443.0,TCP,13,4220,1.0890254974365234,11.937277897166716,3875.0240558495034,324.61538461538464,1,1,1,0
10.21.149.251,142.251.220.98,64435.0,443.0,TCP,7,2399,0.8672370910644531,8.071610488209341,2766.2562230306016,342.7142857142857,1,1,1,0
142.251.220.98,10.21.149.251,443.0,62533.0,TCP,16,6347,0.8739199638366699,18.308312731244914,7262.678806575717,396.6875,1,1,2,0
142.251.220.98,10.21.149.251,443.0,63134.0,UDP,13,9499,0.8460979461669922,15.364651408141137,11226.832594302512,730.6923076923077,1,1,0,0
142.251.220.98,10.21.149.251,,,OTHER,3,1754,0.024887800216674805,120.5409869044996,70476.2970101641,584.6666666666666,1,0,0,0
142.251.220.98,10.21.149.251,443.0,64435.0,TCP,8,5500,0.43618202209472656,18.3409668321053,12609.414697072392,687.5,1,1,1,0
10.21.149.251,118.151.209.88,57138.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.251,118.151.209.88,54688.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.251,118.151.209.88,65338.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
184.84.233.248,10.21.149.251,443.0,62213.0,UDP,1,73,0.001,1000.0,73000.0,73.0,1,1,0,0
10.21.149.251,184.84.233.248,62213.0,443.0,UDP,1,77,0.001,1000.0,77000.0,77.0,1,1,0,0
184.84.233.248,10.21.149.251,443.0,62213.0,UDP,2,129,0.30735301971435547,6.507175370714559,419.71281141108904,64.5,1,1,0,0
184.84.233.248,10.21.149.251,,,OTHER,1,86,0.001,1000.0,86000.0,86.0,1,0,0,0
10.21.149.251,184.84.233.248,62213.0,443.0,UDP,2,156,0.3065614700317383,6.523977066631825,508.87021119728234,78.0,1,1,0,0
10.21.149.251,10.21.149.160,57418.0,53.0,UDP,1,94,0.001,1000.0,94000.0,94.0,1,1,0,0
10.21.149.251,10.21.149.160,55526.0,53.0,UDP,1,94,0.001,1000.0,94000.0,94.0,1,1,0,0
10.21.149.251,150.171.27.11,64826.0,443.0,TCP,13,4459,0.7194314002990723,18.06982569094957,6197.950211995702,343.0,1,1,1,0
10.21.149.160,10.21.149.251,53.0,57418.0,UDP,1,241,0.001,1000.0,241000.0,241.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,55526.0,UDP,1,190,0.001,1000.0,190000.0,190.0,1,1,0,0
10.21.149.251,150.171.110.84,64666.0,443.0,TCP,11,4183,0.6145105361938477,17.90042538266593,6807.043579608325,380.27272727272725,1,1,1,0
10.21.149.251,40.104.122.130,61394.0,443.0,TCP,9,711,0.3205986022949219,28.07248670323525,2217.7264495555846,79.0,1,1,0,0
150.171.27.11,10.21.149.251,443.0,64826.0,TCP,19,10326,0.7200174331665039,26.388249957284373,14341.319424153602,543.4736842105264,1,1,1,0
150.171.110.84,10.21.149.251,443.0,64666.0,TCP,18,9216,0.7191731929779053,25.02874158235345,12814.715690164967,512.0,1,1,1,0
40.104.122.130,10.21.149.251,443.0,61394.0,TCP,15,9432,0.40886688232421875,36.68675710473774,23068.632867459088,628.8,1,1,0,0
10.21.149.251,40.104.66.194,60224.0,443.0,TCP,4,3210,0.39487576484680176,10.129768286873373,8129.139050215882,802.5,1,1,0,0
10.21.149.251,40.104.66.194,60225.0,443.0,TCP,6,3329,0.5014283657073975,11.96581687502942,6639.034062828823,554.8333333333334,1,1,0,0
40.104.66.194,10.21.149.251,443.0,60224.0,TCP,5,1742,0.2037191390991211,24.543594785010416,8550.98842309763,348.4,1,1,0,0
40.104.66.194,10.21.149.251,443.0,60225.0,TCP,10,5864,0.10743212699890137,93.08202564119635,54583.29983599754,586.4,1,1,0,0
10.21.149.251,10.21.149.160,60946.0,53.0,UDP,1,80,0.001,1000.0,80000.0,80.0,1,1,0,0
10.21.149.251,10.21.149.160,52996.0,53.0,UDP,1,80,0.001,1000.0,80000.0,80.0,1,1,0,0
10.21.149.251,10.21.149.160,49565.0,53.0,UDP,1,89,0.001,1000.0,89000.0,89.0,1,1,0,0
10.21.149.251,10.21.149.160,61643.0,53.0,UDP,1,89,0.001,1000.0,89000.0,89.0,1,1,0,0
10.21.149.251,142.251.154.119,64751.0,443.0,UDP,9,2114,0.5255160331726074,17.126023626083967,4022.7126606157226,234.88888888888889,1,1,0,0
10.21.149.160,10.21.149.251,53.0,52996.0,UDP,1,305,0.001,1000.0,305000.0,305.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,60946.0,UDP,1,260,0.001,1000.0,260000.0,260.0,1,1,0,0
10.21.149.251,40.104.66.146,63662.0,443.0,TCP,14,4854,0.8234238624572754,17.00217911856594,5894.898388679933,346.7142857142857,1,1,1,0
10.21.149.160,10.21.149.251,53.0,49565.0,UDP,1,146,0.001,1000.0,146000.0,146.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,61643.0,UDP,1,105,0.001,1000.0,105000.0,105.0,1,1,0,0
10.21.149.251,142.250.67.35,55918.0,80.0,TCP,6,660,1.6963341236114502,3.537039028152166,389.07429309673824,110.0,1,1,1,0
142.251.154.119,10.21.149.251,443.0,64751.0,UDP,9,1353,0.44040632247924805,20.435673923423476,3072.1629798213294,150.33333333333334,1,1,0,0
10.21.149.251,74.125.68.188,62346.0,5228.0,TCP,9,2704,0.5708184242248535,15.766835158170668,4737.058029743721,300.44444444444446,1,1,1,0
142.250.67.35,10.21.149.251,80.0,55918.0,TCP,4,355,1.599360704421997,2.5009992986201226,221.9636877525359,88.75,1,1,1,0
40.104.66.146,10.21.149.251,443.0,63662.0,TCP,15,6956,0.6601057052612305,22.72363332182365,10537.706225773689,463.73333333333335,1,1,1,0
142.251.154.119,10.21.149.251,,,OTHER,2,168,0.023951053619384766,83.5036333592148,7014.305202174043,84.0,1,0,0,0
74.125.68.188,10.21.149.251,5228.0,62346.0,TCP,13,7576,0.409801721572876,31.722658338535506,18486.989197903462,582.7692307692307,1,1,1,0
10.21.149.251,142.250.66.14,56903.0,443.0,UDP,4,408,0.49002957344055176,8.162772650465886,832.6028103475203,102.0,1,1,0,0
142.250.66.14,10.21.149.251,443.0,56903.0,UDP,4,379,0.391812801361084,10.208956894988505,967.2986658001608,94.75,1,1,0,0
142.250.66.14,10.21.149.251,,,OTHER,1,147,0.001,1000.0,147000.0,147.0,1,0,0,0
10.21.149.251,118.151.209.88,54187.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.251,104.21.17.127,64031.0,443.0,UDP,12,13607,0.8814821243286133,13.61343545014016,15436.501347504764,1133.9166666666667,1,1,0,0
10.21.149.251,118.151.209.88,56030.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
104.21.17.127,10.21.149.251,443.0,64031.0,UDP,10,1299,0.6393725872039795,15.640332726385239,2031.6792211574425,129.9,1,1,0,0
10.21.149.251,104.21.17.127,52142.0,443.0,TCP,2,108,0.12418556213378906,16.104931729868376,869.6663134128922,54.0,1,1,0,0
10.21.149.251,142.251.223.238,64404.0,443.0,TCP,2,108,0.09993600845336914,20.01280650440641,1080.6915512379462,54.0,1,1,0,0
10.21.149.251,142.251.220.98,64435.0,443.0,TCP,2,108,0.10142660140991211,19.718692849788678,1064.8094138885886,54.0,1,1,0,0
10.21.149.251,142.250.183.138,54472.0,443.0,TCP,2,108,0.09987854957580566,20.024319621121883,1081.3132595405816,54.0,1,1,0,0
10.21.149.251,172.217.117.4,63579.0,443.0,TCP,2,108,0.09712100028991699,20.592868628100796,1112.014905917443,54.0,1,1,0,0
10.21.149.251,172.217.24.14,52596.0,443.0,TCP,2,108,0.08577370643615723,23.317168898240777,1259.127120505002,54.0,1,1,0,0
10.21.149.251,3.6.199.65,62985.0,443.0,TCP,2,108,0.106170654296875,18.83759701063524,1017.2302385743029,54.0,1,1,0,1
10.21.149.251,142.251.221.206,52250.0,443.0,TCP,2,108,0.09463357925415039,21.13414726319025,1141.2439522122734,54.0,1,1,0,0
10.21.149.251,142.250.205.131,56891.0,443.0,TCP,2,108,0.0956106185913086,20.918178644456635,1129.5816468006583,54.0,1,1,0,0
10.21.149.251,118.151.209.88,50060.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.251,172.217.24.98,54800.0,443.0,TCP,2,108,0.0977029800415039,20.47020468721022,1105.391053109352,54.0,1,1,0,0
10.21.149.251,142.251.220.98,62533.0,443.0,TCP,2,108,0.09594035148620605,20.84628593723208,1125.6994406105323,54.0,1,1,0,0
10.21.149.251,104.18.20.122,62344.0,443.0,TCP,2,108,0.11893200874328613,16.816330785406855,908.0818624119703,54.0,1,1,0,0
10.21.149.251,172.217.24.142,65181.0,443.0,TCP,2,108,0.10339140892028809,19.343966978358374,1044.574216831352,54.0,1,1,0,0
10.21.149.251,142.251.222.161,52205.0,443.0,TCP,2,108,0.11394929885864258,17.551665697224326,947.7899476501136,54.0,1,1,0,0
10.21.149.251,172.217.114.4,55519.0,443.0,TCP,2,108,0.1019737720489502,19.612886331594613,1059.0958619061091,54.0,1,1,0,0
10.21.149.251,142.250.67.33,60746.0,443.0,TCP,2,108,0.11028933525085449,18.1341196358739,979.2424603371907,54.0,1,1,0,0
10.21.149.251,142.251.222.161,64426.0,443.0,TCP,2,108,0.1002812385559082,19.94391003542474,1076.971141912936,54.0,1,1,0,0
10.21.149.251,142.251.223.238,51766.0,443.0,TCP,2,108,0.13556599617004395,14.752962073847398,796.6599519877595,54.0,1,1,0,0
10.21.149.251,142.250.67.46,54469.0,443.0,TCP,2,108,0.12165403366088867,16.440063184218054,887.763411947775,54.0,1,1,0,0
10.21.149.251,142.251.220.98,62121.0,443.0,TCP,2,108,0.10761451721191406,18.584853157512274,1003.5820705056628,54.0,1,1,0,0
10.21.149.251,142.250.205.131,52282.0,443.0,TCP,2,108,0.12124133110046387,16.496024761908508,890.7853371430595,54.0,1,1,0,0
10.21.149.251,10.21.149.160,49982.0,53.0,UDP,1,79,0.001,1000.0,79000.0,79.0,1,1,0,0
10.21.149.251,10.21.149.160,56681.0,53.0,UDP,1,79,0.001,1000.0,79000.0,79.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,56681.0,UDP,1,95,0.001,1000.0,95000.0,95.0,1,1,0,0
10.21.149.251,192.178.211.84,58612.0,443.0,UDP,3,3876,0.28113389015197754,10.67107205886219,13787.02510004995,1292.0,1,1,0,0
172.217.24.14,10.21.149.251,443.0,52596.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.251.221.206,10.21.149.251,443.0,52250.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
172.217.117.4,10.21.149.251,443.0,63579.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.250.205.131,10.21.149.251,443.0,56891.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.251.223.238,10.21.149.251,443.0,64404.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
104.21.17.127,10.21.149.251,,,OTHER,1,87,0.001,1000.0,87000.0,87.0,1,0,0,0
142.250.183.138,10.21.149.251,443.0,54472.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.251.220.98,10.21.149.251,443.0,62533.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.251.220.98,10.21.149.251,443.0,64435.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
172.217.24.98,10.21.149.251,443.0,54800.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.251.222.161,10.21.149.251,443.0,64426.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
3.6.199.65,10.21.149.251,443.0,62985.0,TCP,2,132,0.0014410018920898438,1387.923229649239,91602.93315684977,66.0,1,1,0,0
172.217.114.4,10.21.149.251,443.0,55519.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
172.217.24.142,10.21.149.251,443.0,65181.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,49982.0,UDP,1,129,0.001,1000.0,129000.0,129.0,1,1,0,0
142.251.220.98,10.21.149.251,443.0,62121.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.250.67.33,10.21.149.251,443.0,60746.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.251.222.161,10.21.149.251,443.0,52205.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
104.21.17.127,10.21.149.251,443.0,52142.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
104.18.20.122,10.21.149.251,443.0,62344.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.250.67.46,10.21.149.251,443.0,54469.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.250.205.131,10.21.149.251,443.0,52282.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
142.251.223.238,10.21.149.251,443.0,51766.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
192.178.211.84,10.21.149.251,443.0,58612.0,UDP,3,2666,0.2956209182739258,10.148131659682367,9018.306334904397,888.6666666666666,1,1,0,0
192.178.211.84,10.21.149.251,,,OTHER,4,4760,0.0018663406372070312,2143.231476750128,2550445.457332652,1190.0,1,0,0,0
10.21.149.251,172.64.155.209,52165.0,443.0,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
192.178.211.84,10.21.149.251,443.0,62595.0,TCP,9,6848,0.3171501159667969,28.37772886371017,21592.298584298584,760.8888888888889,1,1,1,0
10.21.149.251,192.178.211.84,62595.0,443.0,TCP,7,2411,0.37134265899658203,18.850514020971747,6492.655614937555,344.42857142857144,1,1,0,0
10.21.149.251,192.178.211.84,58612.0,443.0,UDP,32,8356,4.822897911071777,6.635015003435712,1732.5682927721505,261.125,1,1,0,0
192.178.211.84,10.21.149.251,443.0,58612.0,UDP,31,13401,4.809211015701294,6.4459637763429445,2786.527760218445,432.2903225806452,1,1,0,0
192.178.211.84,10.21.149.251,,,OTHER,6,2294,4.5543036460876465,1.3174352143064225,503.6993969364889,382.3333333333333,1,0,0,0
10.21.149.251,118.151.209.88,50060.0,443.0,TCP,2,132,2.0114264488220215,0.9943192310965617,65.62506925237307,66.0,1,1,2,0
49.44.136.16,10.21.149.251,443.0,59258.0,UDP,1,73,0.001,1000.0,73000.0,73.0,1,1,0,0
10.21.149.251,49.44.136.16,59258.0,443.0,UDP,1,74,0.001,1000.0,74000.0,74.0,1,1,0,0
10.21.149.251,142.250.207.78,54795.0,443.0,UDP,10,4501,0.6014819145202637,16.625603793882824,7483.184267626659,450.1,1,1,0,0
10.21.149.251,142.250.207.78,54009.0,443.0,TCP,7,753,0.30098557472229004,23.256928530407748,2501.781026199576,107.57142857142857,1,1,0,0
10.21.149.251,10.21.149.160,60714.0,53.0,UDP,1,77,0.001,1000.0,77000.0,77.0,1,1,0,0
10.21.149.251,10.21.149.160,53690.0,53.0,UDP,1,77,0.001,1000.0,77000.0,77.0,1,1,0,0
142.250.207.78,10.21.149.251,443.0,54009.0,TCP,10,783,0.35540223121643066,28.137133427027536,2203.137547336256,78.3,1,1,0,0
142.250.207.78,10.21.149.251,443.0,54795.0,UDP,8,7047,0.4678637981414795,17.09899340743787,15062.075817776833,880.875,1,1,0,0
10.21.149.160,10.21.149.251,53.0,60714.0,UDP,1,127,0.001,1000.0,127000.0,127.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,53690.0,UDP,1,205,0.001,1000.0,205000.0,205.0,1,1,0,0
10.21.149.251,142.251.150.2,62042.0,443.0,UDP,116,22547,3.0909011363983154,37.52950834757836,7294.636419938355,194.3706896551724,1,1,0,0
142.250.207.78,10.21.149.251,,,OTHER,1,638,0.001,1000.0,638000.0,638.0,1,0,0,0
142.251.150.2,10.21.149.251,443.0,62042.0,UDP,132,159255,3.199721336364746,41.253592461263295,49771.521722867314,1206.4772727272727,1,1,0,0
142.251.150.2,10.21.149.251,,,OTHER,56,69751,1.860173225402832,30.104723170538513,37497.045461932714,1245.5535714285713,1,0,0,0
10.21.149.251,142.251.150.2,56166.0,443.0,TCP,7,2389,0.5328803062438965,13.136158191584842,4483.18313138517,341.2857142857143,1,1,1,0
10.21.149.251,172.217.112.4,54904.0,443.0,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
142.251.150.2,10.21.149.251,443.0,56166.0,TCP,8,6480,0.34085750579833984,23.470218093812516,19010.876655988137,810.0,1,1,1,0
172.217.112.4,10.21.149.251,443.0,54904.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
104.18.39.21,10.21.149.251,443.0,51111.0,TCP,2,132,0.07014322280883789,28.513089645889558,1881.863916628711,66.0,1,1,0,0
10.21.149.251,104.18.39.21,51111.0,443.0,TCP,1,82,0.001,1000.0,82000.0,82.0,1,1,0,0
10.21.149.251,142.251.154.119,58703.0,443.0,UDP,11,5823,1.3032734394073486,8.440285566628402,4467.9802594979255,529.3636363636364,1,1,0,0
142.251.154.119,10.21.149.251,443.0,58703.0,UDP,10,5677,1.329524278640747,7.521487317421238,4269.948350100037,567.7,1,1,0,0
142.251.154.119,10.21.149.251,,,OTHER,4,2534,0.8197453022003174,4.879564407704941,3091.2040522810803,633.5,1,0,0,0
10.21.149.251,10.21.149.160,64082.0,53.0,UDP,1,75,0.001,1000.0,75000.0,75.0,1,1,0,0
10.21.149.251,10.21.149.160,63019.0,53.0,UDP,1,75,0.001,1000.0,75000.0,75.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,63019.0,UDP,1,91,0.001,1000.0,91000.0,91.0,1,1,0,0
10.21.149.251,142.250.205.131,60089.0,443.0,UDP,11,7131,1.4864978790283203,7.399943286290038,4797.181415866751,648.2727272727273,1,1,0,0
10.21.149.160,10.21.149.251,53.0,64082.0,UDP,1,132,0.001,1000.0,132000.0,132.0,1,1,0,0
142.250.205.131,10.21.149.251,443.0,60089.0,UDP,11,9263,1.2667853832244873,8.683396687132984,7312.2094102648025,842.0909090909091,1,1,0,0
142.250.205.131,10.21.149.251,,,OTHER,2,2624,0.001,2000.0,2624000.0,1312.0,1,0,0,0
10.21.149.251,10.21.149.160,52725.0,53.0,UDP,1,74,0.001,1000.0,74000.0,74.0,1,1,0,0
10.21.149.251,10.21.149.160,63729.0,53.0,UDP,1,74,0.001,1000.0,74000.0,74.0,1,1,0,0
10.21.149.251,10.21.149.160,54237.0,53.0,UDP,1,85,0.001,1000.0,85000.0,85.0,1,1,0,0
10.21.149.251,10.21.149.160,61719.0,53.0,UDP,1,85,0.001,1000.0,85000.0,85.0,1,1,0,0
10.21.149.251,10.21.149.160,49974.0,53.0,UDP,1,86,0.001,1000.0,86000.0,86.0,1,1,0,0
10.21.149.251,10.21.149.160,59558.0,53.0,UDP,1,86,0.001,1000.0,86000.0,86.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,61719.0,UDP,1,151,0.001,1000.0,151000.0,151.0,1,1,0,0
10.21.149.251,142.250.67.33,56851.0,443.0,TCP,8,3795,0.7041418552398682,11.361347064470092,5389.539013707999,474.375,1,1,1,0
10.21.149.251,10.21.149.160,59167.0,53.0,UDP,1,84,0.001,1000.0,84000.0,84.0,1,1,0,0
10.21.149.251,10.21.149.160,50303.0,53.0,UDP,1,84,0.001,1000.0,84000.0,84.0,1,1,0,0
10.21.149.251,142.250.66.14,65382.0,443.0,UDP,11,6272,0.9449727535247803,11.640547263367784,6637.228403258431,570.1818181818181,1,1,0,0
10.21.149.160,10.21.149.251,53.0,52725.0,UDP,1,99,0.001,1000.0,99000.0,99.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,63729.0,UDP,1,202,0.001,1000.0,202000.0,202.0,1,1,0,0
10.21.149.251,142.251.157.119,55803.0,443.0,UDP,6,6543,0.8021547794342041,7.479853207671555,8156.77992296583,1090.5,1,1,0,0
10.21.149.160,10.21.149.251,53.0,54237.0,UDP,1,171,0.001,1000.0,171000.0,171.0,1,1,0,0
10.21.149.251,10.21.149.160,52119.0,53.0,UDP,1,78,0.001,1000.0,78000.0,78.0,1,1,0,0
10.21.149.251,10.21.149.160,61283.0,53.0,UDP,1,78,0.001,1000.0,78000.0,78.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,49974.0,UDP,1,136,0.001,1000.0,136000.0,136.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,59558.0,UDP,1,102,0.001,1000.0,102000.0,102.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,50303.0,UDP,1,100,0.001,1000.0,100000.0,100.0,1,1,0,0
10.21.149.251,142.251.43.42,55508.0,443.0,TCP,6,2392,0.8034985065460205,7.467344308817765,2976.9812644486824,398.6666666666667,1,1,1,0
10.21.149.160,10.21.149.251,53.0,59167.0,UDP,1,141,0.001,1000.0,141000.0,141.0,1,1,0,0
10.21.149.251,142.250.67.40,61357.0,443.0,TCP,6,2374,0.7628297805786133,7.865450658532164,3112.0966438925598,395.6666666666667,1,1,1,0
10.21.149.251,10.21.149.160,63936.0,53.0,UDP,1,88,0.001,1000.0,88000.0,88.0,1,1,0,0
10.21.149.251,10.21.149.160,55122.0,53.0,UDP,1,88,0.001,1000.0,88000.0,88.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,55122.0,UDP,1,104,0.001,1000.0,104000.0,104.0,1,1,0,0
142.250.67.33,10.21.149.251,443.0,56851.0,TCP,15,11525,0.8030548095703125,18.678675255087498,14351.44882099223,768.3333333333334,1,1,2,0
10.21.149.251,142.250.183.138,52017.0,443.0,TCP,11,2724,0.7937004566192627,13.85913276005168,3432.0252398527978,247.63636363636363,1,1,1,0
